12.8	-0.067187073	0.744186047	0.008333333	-5.2
85	-0.11210403	0.740418118	0.070833333	-48.7
28.2	-0.099792436	0.552941176	0.033333333	-31.8
29	-0.113645941	0.591836735	0.025	-28.8
14.6	-0.082477934	0.579365079	0.0125	-5.5
79.6	-0.04821394	1.236024845	0.054166667	2.1
7.2	-0.191285092	0.029654036	0.004166667	103.5
8.2	-0.130532906	0.16872428	0	18.2
6.4	-0.066621216	0.293577982	0.008333333	-8
14.6	-0.438645747	0.003987764	0.008333333	737.6
12.6	-0.392351643	0.003967254	0.0125	1950.6
82.6	-0.061453848	1.24024024	0.016666667	-6.9
12	-0.22752523	0.042462845	0.004166667	129.7
8.4	-0.208838373	0.028571429	0.008333333	137.7
11.2	-0.169738045	0.070886076	0.008333333	23.4
26.2	-0.137669887	0.211631664	0.016666667	-92
6	-0.245988611	0.011853023	0.004166667	230.7
31	-0.113920926	0.333333333	0.020833333	-57.1
24	-0.079887204	0.677966102	0.025	-1.7
15.4	-0.038406281	1.262295082	0.004166667	-0.4
13.8	-0.215245188	0.046277666	0.004166667	128.2
48190	-0.554095318	0.8876568	1	1767
7.2	-0.082991317	0.276923077	0	-13.7
85.2	-0.07496863	1.004716981	0.070833333	-10.9
6.2	-0.205819389	0.029245283	0.004166667	47
24.6	-0.094221732	0.650793651	0.0125	-13.2
77	-0.047736412	1.237942122	0.070833333	-3.4
2186.2	-0.267826619	0.749571419	0.475	-411.2
79.6	-0.148851782	0.503160556	0.05	-86.7
15	-0.058272816	0.862068966	0.016666667	-1.8
24.6	-0.25073711	0.037037037	0.029166667	369
13.2	-0.1935459	0.03514377	0.008333333	-297
5.8	-0.072693514	0.329545455	0.004166667	-3.4
6.6	-0.039944665	0.75	0	-0.5
27.4	-0.077209339	0.744565217	0.025	-15.4
14.6	-0.042025424	1.057971014	0.004166667	0.2
1289.8	-0.119766379	1.055482815	0.995833333	-4.4
6.8	-0.063347294	0.53968254	0.004166667	-5.2
9.8	-0.102148209	0.208510638	0.0125	-27.4
9508	-0.735609278	0.359375591	0.3125	5345.6
31.6	-0.158166881	0.325102881	0.029166667	23.5
26.6	-0.050547292	1.055555556	0.025	1.8
305	-0.161038839	0.633832086	0.116666667	-144
12	-0.103122179	0.175953079	0.004166667	-40.7
27502.4	-0.236602833	0.986590712	0.995833333	2013.8
12.6	-0.041516455	0.84	0.008333333	1.5
14.2	-0.039176899	1.163934426	0.008333333	-0.1
10.4	-0.174484975	0.100970874	0.008333333	-0.1
17.4	-0.054549082	1.074074074	0.0125	5.2
8.4	-0.191058474	0.049008168	0.004166667	79.5
6.6	-0.287474467	0.006148686	0	387.9
82.2	-0.255417285	0.153015637	0.020833333	291.4
30372.4	-0.569013488	0.854366856	0.808333333	875.8
60409.4	-0.881142269	0.627821901	0.458333333	10868.1
84	-0.049211895	1.228070175	0.066666667	8
24.2	-0.092770369	0.508403361	0.025	-14.1
16557.4	-0.38543479	0.875404462	1	-367
5.6	-0.063104513	0.444444444	0.008333333	1
12.6	-0.247430155	0.024676851	0.008333333	301
70.4	-0.131843115	0.442211055	0.0125	-56.6
21.6	-0.08553047	0.683544304	0.008333333	-12.5
11.8	-0.158587144	0.057392996	0.004166667	-151.6
50.2	-0.045669798	1.224390244	0.05	-1.9
361.2	-0.256118241	0.329081633	0.416666667	-513
38899.6	-0.760703251	0.729796255	1	-7110
79.6	-0.054196699	1.102493075	0.05	-3.2
35	-0.206728308	0.06576475	0.004166667	-169.3
1526.8	-0.239629846	0.746674491	0.266666667	1108.3
8	-0.12208304	0.096618357	0.008333333	-49.5
5.6	-0.135189709	0.108108108	0	17.8
79	-0.493658399	0.011867564	0.054166667	2631.2
7.4	-0.3598522	0.003643525	0	1278.4
43	-0.07396449	0.849802372	0.033333333	-14.6
9	-0.581194239	0.000717841	0.004166667	4367.4
9.4	-0.416301801	0.001883768	0.008333333	2115.4
5.6	-0.152058308	0.028282828	0	-139.6
50.4	-0.145472876	0.309202454	0.045833333	-90
14.4	-0.1526777	0.081447964	0.0125	-141.3
15	-0.141070424	0.113464448	0	-76.8
6.4	-0.101697263	0.222222222	0.004166667	-0.6
27.2	-0.081729419	0.604444444	0.025	-17.2
6.2	-0.210421349	0.019533711	0	144.1
71.8	-0.046822768	1.344569288	0.033333333	2.1
27	-0.120168566	0.399408284	0.025	-45.2
14.4	-0.048484721	0.72	0.008333333	0.9
71.2	-0.054630557	1.223367698	0.033333333	-5
74.4	-0.191219059	0.202173913	0.025	-163.2
69.2	-0.045895804	1.367588933	0.033333333	-0.5
73.2	-0.046645109	1.345588235	0.0375	-1.5
10.2	-0.128642592	0.131105398	0	-40.3
9.4	-0.085386961	0.324137931	0.004166667	-8.9
32.6	-0.043790739	1.336065574	0.029166667	7.6
6.2	-0.13778552	0.049128368	0.004166667	-92.9
10.4	-0.033154035	0.852459016	0	-0.7
7.2	-0.163882026	0.062068966	0.004166667	-2.1
30.6	-0.081946503	0.768844221	0.029166667	-18.6
5.6	-0.316861897	0.003183989	0.004166667	851.3
14.6	-0.183497192	0.124361158	0.016666667	0.7
12.8	-0.168018265	0.128514056	0.004166667	-38.4
75.4	-0.240452608	0.145954317	0.05	331.7
14.8	-0.071079489	0.4625	0.008333333	-5
10.2	-0.036193495	1.214285714	0.008333333	-1.7
1778.4	-0.128014565	1.022421525	0.591666667	-933.7
9.6	-0.064461098	0.64	0.0125	-8.7
70.2	-0.279985022	0.075064157	0.041666667	497.1
6	-0.156115665	0.036231884	0	-122.8
20.2	-0.044071807	1.202380952	0.025	6.4
20273	-0.165100561	0.999852042	1	-392
7.2	-0.196179664	0.023872679	0.004166667	-231.3
8	-0.041939709	0.677966102	0.004166667	0.8
70.8	-0.154501178	0.60306644	0.033333333	-1.7
10.8	-0.138257478	0.116129032	0.008333333	-38.7
26	-0.204525913	0.084525358	0.029166667	185.1
13	-0.155818397	0.067079463	0.008333333	-150.2
16397.8	-1	0.235128291	0.116666667	-7266.8
80	-0.194093177	0.347222222	0.0375	80.9
7.2	-0.034996568	1.058823529	0	-1.5
16.2	-0.073133507	0.680672269	0.016666667	-1.1
12	-0.130501331	0.173410405	0.0125	25.5
6.2	-0.033804365	1.347826087	0	-0.8
30.8	-0.120875298	0.276978417	0.033333333	-72.4
1751.4	-0.27856341	0.588191832	0.354166667	-842
32.6	-0.090916746	0.592727273	0.029166667	-14.7
3138.8	-0.372883747	0.45354449	0.366666667	-1081.8
11.6	-0.146601816	0.181818182	0	26
6.2	-0.179430211	0.031472081	0	105
49.2	-0.045580947	1.315508021	0	-0.4
10.4	-0.157847969	0.095764273	0	40.2
10	-0.157794513	0.0427716	0.0125	-161.6
85	-0.052586475	1.115485564	0.070833333	-1.1
27.8	-0.071116995	0.720207254	0.045833333	-5
3096.6	-0.114612436	1.050407056	1	-39
7.2	-0.154766385	0.10619469	0	29.4
14	-0.143265238	0.112359551	0.008333333	-87.1
78.4	-0.046244623	1.328813559	0.0625	0.2
6.4	-0.176844322	0.026272578	0	-118.3
5.6	-0.13519816	0.114754098	0	-0.5
21.6	-0.123057119	0.367346939	0	-6.1
6.4	-0.033919155	1.142857143	0.004166667	-2.4
40	-0.083054881	0.803212851	0.033333333	-17.8
50.8	-0.12174414	0.582568807	0.0375	-38.2
30.2	-0.245540283	0.039159751	0.029166667	-250.6
70977.4	-0.342114288	0.98611223	1	-3283.5
10.4	-0.222116322	0.032786885	0	100.6
6.2	-0.251386098	0.007370423	0	478.8
23.8	-0.06743693	0.862318841	0.025	-13.2
35.8	-0.069012024	0.809954751	0.0375	-10.1
9	-0.227759115	0.012451577	0	-199.5
37.8	-0.10684135	0.613636364	0.033333333	-42.3
5.6	-0.036698386	0.875	0	-0.5
65.6	-0.05365127	1.296442688	0.020833333	4.8
6.4	-0.187875134	0.023988006	0.008333333	144.7
86	-0.134194051	0.820610687	0.0375	16.5
9.8	-0.046757732	0.49	0.0125	7
5.6	-0.173568825	0.041791045	0	58.2
15.8	-0.146281653	0.131229236	0.0125	-47
12.6	-0.05369334	0.484615385	0.008333333	-0.9
3281.2	-0.197749553	0.965002059	1	-101.7
77.2	-0.116301918	0.670138889	0.0125	-74.3
8.8	-0.356274018	0.00323363	0.004166667	1666.2
11339.6	-0.114067474	1.012464286	1	-121
13.8	-0.130082513	0.133462282	0.004166667	-72.6
13.4	-0.121536895	0.183561644	0.008333333	-38.8
7	-0.197239836	0.053435115	0.004166667	-64.3
7.2	-0.231063619	0.017249641	0.008333333	299.9
9.6	-0.215126172	0.032476319	0.004166667	231.3
44.6	-0.045589601	1.252808989	0.05	7.8
32.2	-0.055745094	1.052287582	0.029166667	-8.1
7.2	-0.040168685	0.75	0.004166667	-0.5
82.2	-0.06349175	1.098930481	0.091666667	-7.7
6.2	-0.092204135	0.206666667	0.008333333	0.7
82.8	-0.143253884	0.672077922	0.054166667	18.6
13.4	-0.099695758	0.424050633	0.0125	-8
36.8	-0.170212354	0.317789292	0	0.3
13.8	-0.181997316	0.053117783	0.008333333	-218
5.6	-0.149534424	0.033412888	0.008333333	-112.9
85.4	-0.094760092	0.904661017	0.045833333	-24.4
6.4	-0.046848751	1.103448276	0.004166667	-4.2
28.2	-0.135019777	0.243944637	0.033333333	-75.8
1303.8	-0.098969182	1.159964413	1	-39
16.4	-0.173870052	0.116312057	0	43.7
25957.2	-0.13466304	1.003215583	1	-200
42.2	-0.166585438	0.251789976	0.004166667	26.3
18.4	-0.037789596	1.010989011	0.008333333	-2
49.4	-0.0943839	0.769470405	0.054166667	-19.8
6.4	-0.154768823	0.097560976	0.004166667	-60.5
1896.8	-0.220986248	0.882396725	0.341666667	1104.8
15.4	-0.107368273	0.430167598	0.004166667	-10.2
31710.6	-0.137829885	1.002548214	1	16
10.4	-0.173457373	0.071232877	0.0125	79.1
6	-0.188004	0.017761989	0.004166667	-225.9
12.4	-0.154793193	0.143851508	0.004166667	-0.6
17.8	-0.135221322	0.313380282	0.0125	19.3
25.4	-0.171170146	0.146482122	0.0125	65.3
7.2	-0.0539293	0.52173913	0.004166667	-0.1
33868	-0.126580252	1.004800304	0.995833333	819.8
6	-0.06906924	0.23255814	0.004166667	-9.9
9319.4	-0.081602715	1.023772383	1	-449
7	-0.268738257	0.005285412	0.004166667	-816.9
13.4	-0.040502714	1.116666667	0.004166667	0.2
13.2	-0.147013818	0.07875895	0.0125	-137.6
6	-0.040053844	0.652173913	0.004166667	-1.4
8	-0.207782278	0.033500838	0.004166667	116.3
6.2	-0.251882751	0.010381782	0	231.1
1596.8	-0.279280706	0.592900639	0.495833333	-149.5
1832	-0.209133428	0.828060025	0.366666667	-245.8
38.4	-0.169009222	0.14339059	0.008333333	-208.3
3768.4	-0.107679126	1.033514344	0.995833333	-43.2
11.2	-0.179195578	0.045454545	0	-193.6
12.4	-0.041411345	0.925373134	0.004166667	0.2
6.2	-0.288459851	0.006340765	0.004166667	399.2
10.2	-0.035457707	1.0625	0.016666667	-1
12.4	-0.1573366	0.054964539	0	-184.6
59.8	-0.107976577	0.776623377	0.033333333	-54.7
17.8	-0.039532138	1.05952381	0.020833333	3.1
11.8	-0.182419727	0.038713911	0	-215.1
10.8	-0.034498526	1.018867925	0.020833333	-0.7
31.2	-0.137464574	0.456140351	0.004166667	-1
5.6	-0.035457707	1.12	0	-0.4
25219.2	-0.139800852	1.003309994	1	-496
15639.2	-0.543731223	0.766755244	0.220833333	2490.3
27399.6	-0.602599156	0.735449167	1	2102.4
7.4	-0.212640575	0.032541777	0	109.9
81.2	-0.050759293	1.226586103	0.058333333	-1.9
13	-0.099699649	0.349462366	0.004166667	-6.7
15.4	-0.074957296	0.578947368	0.004166667	-7.3
76.8	-0.144409828	0.376840039	0.066666667	-92.3
334	-0.200359294	0.542207792	0.475	-277.3
6.4	-0.170337582	0.072727273	0.008333333	80.8
13.8	-0.041840665	0.985714286	0.004166667	0.1
5.8	-0.139534365	0.093247588	0	-0.3
69.2	-0.055163498	1.157190635	0.020833333	17.3
13.2	-0.211918712	0.045865184	0.008333333	133.7
8.4	-0.112182977	0.125373134	0.004166667	-51.4
6.6	-0.049755485	1.1	0.008333333	2.7
13.6	-0.103654253	0.365591398	0.016666667	10.3
5.8	-0.212195673	0.021029732	0.004166667	134.6
84.8	-0.049408732	1.250737463	0.058333333	-2
14.6	-0.133171638	0.145708583	0.008333333	-69.3
16.4	-0.199313904	0.0673788	0.0125	-153.6
7	-0.068799556	0.52238806	0	-6.2
6.6	-0.051148599	0.589285714	0.008333333	-0.1
31303.6	-0.146513098	1.001074512	1	-590
27330.4	-0.591708677	0.789987282	1	-1460
14	-0.114038699	0.318181818	0	-0.1
61	-0.114295258	0.794270833	0.033333333	-8.1
35.6	-0.212552773	0.116415958	0.004166667	197.2
29.6	-0.192646271	0.066907776	0.041666667	-336.3
10	-0.382843798	0.004176412	0.008333333	1597.2
28.8	-0.054814753	1.125	0.025	-5.1
7.2	-0.037451965	1	0	-0.6
6021.8	-0.365940681	0.788771875	0.308333333	-245.7
8.8	-0.183480216	0.076788831	0	48.1
34285.2	-0.208574054	0.996662791	1	2079
12.6	-0.213265793	0.043871866	0.008333333	36.2
44.8	-0.051408343	1.272727273	0.0625	-0.4
5.6	-0.238102747	0.009327115	0.004166667	377.3
10.8	-0.100889801	0.238938053	0.008333333	-29.6
17.4	-0.048980121	0.852941176	0.0125	-4.4
4648	-0.23185339	0.940509915	1	-159
16.4	-0.048259194	0.76635514	0.004166667	-0.5
18484.2	-0.769240945	0.553058184	0.733333333	-7516.9
8.4	-0.039250385	0.875	0	0.8
7.8	-0.175569201	0.03163017	0	-172.4
8.8	-0.033301231	1.128205128	0	0.4
17806.2	-0.178265903	0.996987682	1	3777
13.6	-0.038917699	1.152542373	0.004166667	0.4
11.4	-0.211676237	0.024358974	0.004166667	-318.9
6.2	-0.171256924	0.032631579	0.008333333	-99.5
26061.4	-0.272314916	0.982618466	1	-1433.4
44	-0.054930319	1.067961165	0.0375	-7.4
6.8	-0.043614429	1.172413793	0.004166667	-2.9
17.2	-0.095634583	0.464864865	0.020833333	-18.9
81	-0.084666859	0.935334873	0.041666667	-8.8
65616	-0.329380475	0.983889735	1	-2169.2
18.2	-0.03524169	1.1375	0	2.7
11.2	-0.064853867	0.583333333	0.0125	-4.2
5752.6	-0.213761562	0.990802618	1	-107
8326.2	-0.12707162	1.016381836	1	-76
9.8	-0.035557678	0.777777778	0	1.1
5267	-0.225835164	0.952785818	1	-229
17.2	-0.073027015	0.666666667	0.020833333	-15.3
29.2	-0.194137325	0.069194313	0.029166667	-261.7
11.6	-0.154419569	0.157181572	0.004166667	30.6
10.8	-0.241310408	0.018698061	0.008333333	309.2
5.8	-0.175421931	0.036386449	0.004166667	93.4
6	-0.15634795	0.038809832	0	-114
9844.8	-0.08116988	1.012568654	0.595833333	9247.2
22.4	-0.128300317	0.224899598	0.004166667	-58.7
71.6	-0.158419939	0.477970628	0.016666667	44
14.2	-0.043332647	0.835294118	0.008333333	0.6
9.8	-0.12005317	0.225806452	0.004166667	0.9
49.8	-0.048047415	1.136986301	0.025	-28
17	-0.250948348	0.042288557	0.025	154.8
40.2	-0.080270772	0.975728155	0.033333333	-15
5.6	-0.13519816	0.114754098	0	39.2
29.4	-0.054712516	1.020833333	0.033333333	-7.2
17.8	-0.046105142	0.831775701	0.016666667	4.8
10.6	-0.099225024	0.204633205	0.004166667	-29.2
23.8	-0.045602566	1.081818182	0.020833333	0.3
6.6	-0.221305121	0.016105417	0.008333333	307.6
22.8	-0.170343265	0.223091977	0.025	42.6
13.8	-0.158596042	0.131428571	0.008333333	44.1
13.2	-0.123242182	0.256809339	0.008333333	-26
14	-0.149272634	0.077777778	0.008333333	-130.5
82.4	-0.049258997	1.218934911	0.05	-1
6.6	-0.047472956	0.458333333	0.004166667	-4.2
28.8	-0.145754507	0.167832168	0.0375	-111.7
15168.6	-0.548158215	0.719327364	0.295833333	-1921.7
7.6	-0.157177363	0.036121673	0	-145.2
10.4	-0.032532965	0.866666667	0	-1.7
8.2	-0.106885331	0.206030151	0	-29.3
13	-0.134524527	0.227272727	0	19
10.6	-0.149927658	0.065756824	0.008333333	-124
13.4	-0.107408788	0.335	0.008333333	0.7
7	-0.151872073	0.036534447	0.004166667	-143.7
